,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,KRW-ETH,2020-03-19T00:00:00,2020-03-19T09:00:00,147800,180250,145000,170000,2020-03-19 23:59:58.888,49626156067.30200,309162.59328072,147850,22150,0.1498140007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,KRW-ETH,2020-03-20T00:00:00,2020-03-20T09:00:00,169900,190400,155050,167450,2020-03-20 23:59:58.338,65244139949.06520,373393.41258272,170000,-2550,-0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,KRW-ETH,2020-03-21T00:00:00,2020-03-21T09:00:00,167300,174450,158900,166050,2020-03-21 23:59:08.197,32424825342.704100,194942.5489436,167450,-1400,-0.0083607047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,KRW-ETH,2020-03-22T00:00:00,2020-03-22T09:00:00,165700,170550,154650,154800,2020-03-22 23:59:59.920,25565574642.307100,156302.21610181,166050,-11250,-0.06775067750000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,KRW-ETH,2020-03-23T00:00:00,2020-03-23T09:00:00,154800,170400,151900,169150,2020-03-23 23:59:59.425,35265386502.51000,217940.87712477,154800,14350,0.0927002584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,KRW-ETH,2020-03-24T00:00:00,2020-03-24T09:00:00,169000,175600,163800,171850,2020-03-24 23:59:48.062,38019306296.03550,223754.78984756,169150,2700,0.0159621638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,KRW-ETH,2020-03-25T00:00:00,2020-03-25T09:00:00,171850,175750,166400,168500,2020-03-25 23:59:44.272,24533614416.900200,143815.57929243,171850,-3350,-0.0194937445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,KRW-ETH,2020-03-26T00:00:00,2020-03-26T09:00:00,168650,171400,165000,170000,2020-03-26 23:59:41.165,14128058088.060000,84282.49763857,168500,1500,0.0089020772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,KRW-ETH,2020-03-27T00:00:00,2020-03-27T09:00:00,170000,172950,161000,162600,2020-03-27 23:59:59.574,16049005738.75810,95568.27367553,170000,-7400,-0.0435294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,KRW-ETH,2020-03-28T00:00:00,2020-03-28T09:00:00,162600,162650,152500,160750,2020-03-28 23:59:30.259,14228879909.847800,90212.56527159,162600,-1850,-0.0113776138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,KRW-ETH,2020-03-29T00:00:00,2020-03-29T09:00:00,160700,161550,153000,153000,2020-03-30 00:00:00.480,7159698520.370190,45505.97239272,160750,-7750,-0.0482115086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,KRW-ETH,2020-03-30T00:00:00,2020-03-30T09:00:00,153000,164650,152800,161000,2020-03-30 23:59:54.131,14418685365.637600,89898.9811457,153000,8000,0.0522875817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,KRW-ETH,2020-03-31T00:00:00,2020-03-31T09:00:00,160950,164250,158650,161550,2020-03-31 23:59:57.865,10625820224.96790,65875.04701446,161000,550,0.0034161491000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,KRW-ETH,2020-04-01T00:00:00,2020-04-01T09:00:00,161550,166000,157500,164750,2020-04-02 00:00:00.110,8399174332.513060,52037.55140612,161550,3200,0.0198081089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,KRW-ETH,2020-04-02T00:00:00,2020-04-02T09:00:00,164750,175600,164400,170150,2020-04-02 23:59:55.905,17268763405.066000,102337.93240347,164750,5400,0.0327769347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,KRW-ETH,2020-04-03T00:00:00,2020-04-03T09:00:00,170100,175650,167900,171050,2020-04-03 23:59:55.846,12307173587.442600,71497.36826742,170150,900,0.0052894505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,KRW-ETH,2020-04-04T00:00:00,2020-04-04T09:00:00,171000,175000,169000,173200,2020-04-04 23:58:44.863,8609018534.945950,50064.93017267,171050,2150,0.0125694241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,KRW-ETH,2020-04-05T00:00:00,2020-04-05T09:00:00,173200,174800,170500,172600,2020-04-05 23:58:33.755,6382241299.800700,36887.51779073,173200,-600,-0.0034642032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,KRW-ETH,2020-04-06T00:00:00,2020-04-06T09:00:00,172650,205900,172600,205600,2020-04-06 23:59:59.782,37379103026.68560,198896.91188865,172600,33000,0.191193511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,KRW-ETH,2020-04-07T00:00:00,2020-04-07T09:00:00,205600,212000,195850,198000,2020-04-07 23:59:58.441,57757679525.62350,282066.49212401,205600,-7600,-0.0369649805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,KRW-ETH,2020-04-08T00:00:00,2020-04-08T09:00:00,198000,209500,196500,207550,2020-04-08 23:59:55.064,34364085623.55800,168031.03808678,198000,9550,0.0482323232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,KRW-ETH,2020-04-09T00:00:00,2020-04-09T09:00:00,207550,208850,200700,205250,2020-04-09 23:59:56.290,21315308401.155200,103654.72485379,207550,-2300,-0.011081667100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,KRW-ETH,2020-04-10T00:00:00,2020-04-10T09:00:00,205200,206150,186100,194050,2020-04-10 23:59:50.138,28935495430.679800,148590.43134849,205250,-11200,-0.0545676005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,KRW-ETH,2020-04-11T00:00:00,2020-04-11T09:00:00,194050,198350,190000,195150,2020-04-11 23:59:57.694,14428637082.495800,74203.95240154,194050,1100,0.0056686421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,KRW-ETH,2020-04-12T00:00:00,2020-04-12T09:00:00,195150,201150,190650,194400,2020-04-12 23:59:56.228,17250506676.166400,87800.40683338,195150,-750,-0.0038431975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,KRW-ETH,2020-04-13T00:00:00,2020-04-13T09:00:00,194300,194650,185850,191650,2020-04-13 23:59:04.367,15050026813.245900,79330.30597011,194400,-2750,-0.0141460905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,KRW-ETH,2020-04-14T00:00:00,2020-04-14T09:00:00,191650,196500,190050,193050,2020-04-14 23:59:39.098,10528984111.31380,54552.68845474,191650,1400,0.007304983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,KRW-ETH,2020-04-15T00:00:00,2020-04-15T09:00:00,193150,195850,186850,187250,2020-04-15 23:59:21.810,10182319947.403100,53037.07319726,193050,-5800,-0.030044030000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,KRW-ETH,2020-04-16T00:00:00,2020-04-16T09:00:00,187000,210350,181700,207800,2020-04-16 23:59:56.232,44361579398.19380,220220.11601351,187250,20550,0.10974632840000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,KRW-ETH,2020-04-17T00:00:00,2020-04-17T09:00:00,207800,211300,204000,207000,2020-04-17 23:59:59.855,20635760690.258900,99805.10027618,207800,-800,-0.0038498556000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,KRW-ETH,2020-04-18T00:00:00,2020-04-18T09:00:00,207000,227500,206700,225350,2020-04-18 23:59:55.902,36284150381.83530,167402.24976188,207000,18350,0.088647343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,KRW-ETH,2020-04-19T00:00:00,2020-04-19T09:00:00,225350,226750,214400,219050,2020-04-19 23:59:33.779,34006081552.993800,154119.38212611,225350,-6300,-0.0279565121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,KRW-ETH,2020-04-20T00:00:00,2020-04-20T09:00:00,219050,225300,207000,209650,2020-04-20 23:59:38.326,45955013452.63190,212171.64865101,219050,-9400,-0.042912577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,KRW-ETH,2020-04-21T00:00:00,2020-04-21T09:00:00,209150,214100,206000,210000,2020-04-21 23:59:57.470,23723724429.70520,112790.66654356,209650,350,0.0016694491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,KRW-ETH,2020-04-22T00:00:00,2020-04-22T09:00:00,210000,222800,209000,221200,2020-04-22 23:59:53.412,27320772605.538200,126154.29192479,210000,11200,0.0533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,KRW-ETH,2020-04-23T00:00:00,2020-04-23T09:00:00,221200,230000,217500,224500,2020-04-23 23:59:49.655,45357312525.07960,202104.58176341,221200,3300,0.0149186257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,KRW-ETH,2020-04-24T00:00:00,2020-04-24T09:00:00,224500,230500,224000,227450,2020-04-24 23:59:50.385,24494910065.862100,107598.58328497,224500,2950,0.0131403118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,KRW-ETH,2020-04-25T00:00:00,2020-04-25T09:00:00,227250,238700,226100,236250,2020-04-25 23:59:05.235,23441757914.13450,100067.37450893,227450,8800,0.038689821900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,KRW-ETH,2020-04-26T00:00:00,2020-04-26T09:00:00,235800,241900,234400,240100,2020-04-26 23:59:46.542,17764119851.162200,74699.94024707,236250,3850,0.016296296300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,KRW-ETH,2020-04-27T00:00:00,2020-04-27T09:00:00,240200,242200,232000,239850,2020-04-28 00:00:00.113,18465243609.76610,77532.89109959,240100,-250,-0.0010412328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,KRW-ETH,2020-04-28T00:00:00,2020-04-28T09:00:00,239850,240200,235000,239050,2020-04-28 23:59:58.336,14090714548.70300,59281.94372902,239850,-800,-0.003335418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,KRW-ETH,2020-04-29T00:00:00,2020-04-29T09:00:00,239050,259700,238700,258300,2020-04-29 23:59:53.448,32787463434.297300,131008.47464998,239050,19250,0.0805270864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,KRW-ETH,2020-04-30T00:00:00,2020-04-30T09:00:00,257850,274300,243000,250300,2020-04-30 23:59:44.600,54808101090.26200,210894.5060297,258300,-8000,-0.030971738300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,KRW-ETH,2020-05-01T00:00:00,2020-05-01T09:00:00,250300,264550,250050,258650,2020-05-01 23:59:59.819,21929403914.12890,85085.66476502,250300,8350,0.033359968000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,KRW-ETH,2020-05-01T00:00:00,2020-05-01T09:00:00,250300,264550,250050,258650,2020-05-01 23:59:59.819,21929403914.12890,85085.66476502,250300,8350.0,0.033359968000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,KRW-ETH,2020-05-02T00:00:00,2020-05-02T09:00:00,258400,261250,255400,259400,2020-05-02 23:59:59.801,13580474797.754900,52425.26346207,258650,750,0.0028996714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,KRW-ETH,2020-05-02T00:00:00,2020-05-02T09:00:00,258400,261250,255400,259400,2020-05-02 23:59:59.801,13580474797.754900,52425.26346207,258650,750.0,0.0028996714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,KRW-ETH,2020-05-03T00:00:00,2020-05-03T09:00:00,259400,264900,251250,256800,2020-05-03 23:59:58.678,16811549450.586500,64720.50532116,259400,-2600,-0.0100231303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,KRW-ETH,2020-05-03T00:00:00,2020-05-03T09:00:00,259400,264900,251250,256800,2020-05-03 23:59:58.678,16811549450.586500,64720.50532116,259400,-2600.0,-0.0100231303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,KRW-ETH,2020-05-04T00:00:00,2020-05-04T09:00:00,256750,258150,239000,252750,2020-05-04 23:59:15.361,23190193891.187400,93635.45168284,256800,-4050,-0.015771028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,KRW-ETH,2020-05-04T00:00:00,2020-05-04T09:00:00,256750,258150,239000,252750,2020-05-04 23:59:15.361,23190193891.187400,93635.45168284,256800,-4050.0,-0.015771028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,KRW-ETH,2020-05-05T00:00:00,2020-05-05T09:00:00,252400,256500,246300,250100,2020-05-05 23:59:55.991,16059171208.167700,63956.28725149,252750,-2650,-0.0104846686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,KRW-ETH,2020-05-05T00:00:00,2020-05-05T09:00:00,252400,256500,246300,250100,2020-05-05 23:59:55.991,16059171208.167700,63956.28725149,252750,-2650.0,-0.0104846686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,KRW-ETH,2020-05-06T00:00:00,2020-05-06T09:00:00,250050,255600,245100,245500,2020-05-06 23:59:57.032,20222362862.548500,80314.50795921,250100,-4600,-0.018392642900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,KRW-ETH,2020-05-06T00:00:00,2020-05-06T09:00:00,250050,255600,245100,245500,2020-05-06 23:59:57.032,20222362862.548500,80314.50795921,250100,-4600.0,-0.018392642900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,KRW-ETH,2020-05-07T00:00:00,2020-05-07T09:00:00,245500,259550,242800,254850,2020-05-07 23:59:58.979,21957465735.04570,87091.52119899,245500,9350,0.038085539700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,KRW-ETH,2020-05-07T00:00:00,2020-05-07T09:00:00,245500,259550,242800,254850,2020-05-07 23:59:58.979,21957465735.04570,87091.52119899,245500,9350.0,0.038085539700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,KRW-ETH,2020-05-08T00:00:00,2020-05-08T09:00:00,254750,261950,251550,256200,2020-05-08 23:59:46.819,17093726997.300700,66555.70871824,254850,1350,0.0052972337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,KRW-ETH,2020-05-08T00:00:00,2020-05-08T09:00:00,254750,261950,251550,256200,2020-05-08 23:59:46.819,17093726997.300700,66555.70871824,254850,1350.0,0.0052972337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,KRW-ETH,2020-05-09T00:00:00,2020-05-09T09:00:00,255950,258800,251950,254200,2020-05-09 23:59:55.983,14756144977.423500,57748.9701461,256200,-2000,-0.0078064012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,KRW-ETH,2020-05-09T00:00:00,2020-05-09T09:00:00,255950,258800,251950,254200,2020-05-09 23:59:55.983,14756144977.423500,57748.9701461,256200,-2000.0,-0.0078064012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,KRW-ETH,2020-05-10T00:00:00,2020-05-10T09:00:00,254200,254800,222750,229700,2020-05-10 23:59:58.020,32352298081.30970,138994.53707996,254200,-24500,-0.0963808025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,KRW-ETH,2020-05-10T00:00:00,2020-05-10T09:00:00,254200,254800,222750,229700,2020-05-10 23:59:58.020,32352298081.30970,138994.53707996,254200,-24500.0,-0.0963808025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,KRW-ETH,2020-05-11T00:00:00,2020-05-11T09:00:00,229650,237650,216050,226500,2020-05-11 23:59:54.860,23201398975.029300,101658.92478187,229700,-3200,-0.0139312146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,KRW-ETH,2020-05-11T00:00:00,2020-05-11T09:00:00,229650,237650,216050,226500,2020-05-11 23:59:54.860,23201398975.029300,101658.92478187,229700,-3200.0,-0.0139312146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,KRW-ETH,2020-05-12T00:00:00,2020-05-12T09:00:00,226400,232850,226350,230100,2020-05-12 23:59:52.884,13120793992.735700,57044.19806391,226500,3600,0.0158940397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,KRW-ETH,2020-05-12T00:00:00,2020-05-12T09:00:00,226400,232850,226350,230100,2020-05-12 23:59:52.884,13120793992.735700,57044.19806391,226500,3600.0,0.0158940397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,KRW-ETH,2020-05-13T00:00:00,2020-05-13T09:00:00,230200,242400,228800,241800,2020-05-13 23:59:48.100,13007224559.612400,55362.38155624,230100,11700,0.0508474576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,KRW-ETH,2020-05-13T00:00:00,2020-05-13T09:00:00,230200,242400,228800,241800,2020-05-13 23:59:48.100,13007224559.612400,55362.38155624,230100,11700.0,0.0508474576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,KRW-ETH,2020-05-14T00:00:00,2020-05-14T09:00:00,241800,248250,237750,244500,2020-05-14 23:59:43.508,18433502151.177400,75856.05079183,241800,2700,0.0111662531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,KRW-ETH,2020-05-14T00:00:00,2020-05-14T09:00:00,241800,248250,237750,244500,2020-05-14 23:59:43.508,18433502151.177400,75856.05079183,241800,2700.0,0.0111662531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,KRW-ETH,2020-05-15T00:00:00,2020-05-15T09:00:00,244500,245300,234300,236350,2020-05-15 23:59:58.249,12828282468.075400,53389.30748408,244500,-8150,-0.033333333300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,KRW-ETH,2020-05-15T00:00:00,2020-05-15T09:00:00,244500,245300,234300,236350,2020-05-15 23:59:58.249,12828282468.075400,53389.30748408,244500,-8150.0,-0.033333333300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,KRW-ETH,2020-05-16T00:00:00,2020-05-16T09:00:00,236500,245600,234800,241650,2020-05-16 23:59:33.907,11882602617.535300,49147.83099059,236350,5300,0.0224243706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,KRW-ETH,2020-05-16T00:00:00,2020-05-16T09:00:00,236500,245600,234800,241650,2020-05-16 23:59:33.907,11882602617.535300,49147.83099059,236350,5300.0,0.0224243706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,KRW-ETH,2020-05-17T00:00:00,2020-05-17T09:00:00,241650,250950,241300,248150,2020-05-17 23:59:58.772,13826211400.196200,56202.72405895,241650,6500,0.0268984068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,KRW-ETH,2020-05-17T00:00:00,2020-05-17T09:00:00,241650,250950,241300,248150,2020-05-17 23:59:58.772,13826211400.196200,56202.72405895,241650,6500.0,0.0268984068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,KRW-ETH,2020-05-18T00:00:00,2020-05-18T09:00:00,248150,259800,248100,258600,2020-05-18 23:59:58.618,17367303995.249000,67926.26092031,248150,10450,0.042111626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,KRW-ETH,2020-05-18T00:00:00,2020-05-18T09:00:00,248150,259800,248100,258600,2020-05-18 23:59:58.618,17367303995.249000,67926.26092031,248150,10450.0,0.042111626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,KRW-ETH,2020-05-19T00:00:00,2020-05-19T09:00:00,258650,259050,252700,257650,2020-05-19 23:59:38.881,14266752363.5605,55744.48120422,258600,-950,-0.0036736272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,KRW-ETH,2020-05-19T00:00:00,2020-05-19T09:00:00,258650,259050,252700,257650,2020-05-19 23:59:38.881,14266752363.5605,55744.48120422,258600,-950.0,-0.0036736272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,KRW-ETH,2020-05-20T00:00:00,2020-05-20T09:00:00,257550,258250,250000,254400,2020-05-20 23:59:30.242,11889324035.913800,46547.54610741,257650,-3250,-0.0126140113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,KRW-ETH,2020-05-20T00:00:00,2020-05-20T09:00:00,257550,258250,250000,254400,2020-05-20 23:59:30.242,11889324035.913800,46547.54610741,257650,-3250.0,-0.0126140113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,KRW-ETH,2020-05-21T00:00:00,2020-05-21T09:00:00,254750,256650,235000,243250,2020-05-21 23:59:51.589,17595517956.900300,71048.18878503,254400,-11150,-0.0438286164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,KRW-ETH,2020-05-21T00:00:00,2020-05-21T09:00:00,254750,256650,235000,243250,2020-05-21 23:59:51.589,17595517956.900300,71048.18878503,254400,-11150.0,-0.0438286164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,KRW-ETH,2020-05-22T00:00:00,2020-05-22T09:00:00,242750,253800,239000,251550,2020-05-22 23:59:46.831,12910453242.017400,52585.22872071,243250,8300,0.0341212744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,KRW-ETH,2020-05-22T00:00:00,2020-05-22T09:00:00,242750,253800,239000,251550,2020-05-22 23:59:46.831,12910453242.017400,52585.22872071,243250,8300.0,0.0341212744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,KRW-ETH,2020-05-23T00:00:00,2020-05-23T09:00:00,251550,255900,248800,250800,2020-05-23 23:59:54.145,8544610769.906320,33847.10636024,251550,-750,-0.0029815146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,KRW-ETH,2020-05-23T00:00:00,2020-05-23T09:00:00,251550,255900,248800,250800,2020-05-23 23:59:54.145,8544610769.906320,33847.10636024,251550,-750.0,-0.0029815146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,KRW-ETH,2020-05-24T00:00:00,2020-05-24T09:00:00,250800,254800,244000,244000,2020-05-25 00:00:00.502,11845687537.703000,47297.47199675,250800,-6800,-0.0271132376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,KRW-ETH,2020-05-24T00:00:00,2020-05-24T09:00:00,250800,254800,244000,244000,2020-05-25 00:00:00.502,11845687537.703000,47297.47199675,250800,-6800.0,-0.0271132376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,KRW-ETH,2020-05-25T00:00:00,2020-05-25T09:00:00,244000,253500,242200,248350,2020-05-25 23:59:58.337,13317664082.27570,53960.82417543,244000,4350,0.017827868900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,KRW-ETH,2020-05-25T00:00:00,2020-05-25T09:00:00,244000,253500,242200,248350,2020-05-25 23:59:58.337,13317664082.27570,53960.82417543,244000,4350.0,0.017827868900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,KRW-ETH,2020-05-26T00:00:00,2020-05-26T09:00:00,248300,249300,240000,244050,2020-05-26 23:59:09.993,10287518971.530000,41872.79236785,248350,-4300,-0.0173142742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,KRW-ETH,2020-05-26T00:00:00,2020-05-26T09:00:00,248300,249300,240000,244050,2020-05-26 23:59:09.993,10287518971.530000,41872.79236785,248350,-4300.0,-0.0173142742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,KRW-ETH,2020-05-27T00:00:00,2020-05-27T09:00:00,244050,253100,243800,252450,2020-05-27 23:59:56.861,13407024920.802300,53868.51310838,244050,8400,0.0344191764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,KRW-ETH,2020-05-27T00:00:00,2020-05-27T09:00:00,244050,253100,243800,252450,2020-05-27 23:59:56.861,13407024920.802300,53868.51310838,244050,8400.0,0.0344191764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,KRW-ETH,2020-05-28T00:00:00,2020-05-28T09:00:00,252450,266200,249550,265950,2020-05-28 23:59:59.196,17666075343.38440,68984.38145364,252450,13500,0.0534759358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,KRW-ETH,2020-05-28T00:00:00,2020-05-28T09:00:00,252450,266200,249550,265950,2020-05-28 23:59:59.196,17666075343.38440,68984.38145364,252450,13500.0,0.0534759358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,KRW-ETH,2020-05-29T00:00:00,2020-05-29T09:00:00,266150,272000,262300,266800,2020-05-29 23:58:31.216,20190430586.809600,75668.79349752,265950,850,0.0031960895000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,KRW-ETH,2020-05-29T00:00:00,2020-05-29T09:00:00,266150,272000,262300,266800,2020-05-29 23:58:31.216,20190430586.809600,75668.79349752,265950,850.0,0.0031960895000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
